budget,id,original_language,original_title,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count
0,51384,en,"Lovely, Still",1.286991,1/01/2008,0,92,Released,"Lovely, Still",6.2,13
0,56930,en,Tycoon,0.042442,27/12/1947,0,128,Released,Tycoon,6.6,4
0,41730,en,Desert Blue,1.116206,6/06/1999,0,90,Released,Desert Blue,5.5,9
5000000,18442,en,Decoys,3.05434,27/02/2004,0,95,Released,Decoys,4.7,33
5000000,298312,en,The Visit,38.94708,10/09/2015,98450062,94,Released,The Visit,6,1360
5000000,11600,en,Redacted,3.792015,1/01/2007,782102,90,Released,Redacted,6.2,37
0,71547,de,Fascination,0.219799,13/10/2004,0,95,Released,Fascination,3.8,4
5000000,57876,en,Area 51,7.794,15/05/2015,0,91,Released,Area 51,4.2,151
5000000,77495,es,Mientras duermes,9.136965,14/10/2011,0,107,Released,Sleep Tight,7,202
0,13849,en,The Cottage,8.39685,7/02/2008,0,92,Released,The Cottage,6.3,80
0,14849,en,Dead Like Me: Life After Death,7.864905,17/02/2009,0,87,Released,Dead Like Me: Life After Death,5.8,65
0,12486,en,Farce of the Penguins,1.963219,1/12/2006,0,80,Released,Farce of the Penguins,3.2,13
0,19615,en,Flying By,1.546169,1/01/2009,0,95,Released,Flying By,7,2
5000000,244403,en,Rudderless,10.619574,17/10/2014,0,105,Released,Rudderless,7.4,105
5000000,292481,en,Henry & Me,0.999655,18/08/2014,0,67,Released,Henry & Me,3,3
0,340816,en,Christmas Eve,1.985243,4/12/2015,0,95,Released,Christmas Eve,6.1,24
0,78814,en,We Have Your Husband,0.102003,12/11/2011,0,89,Released,We Have Your Husband,5,3
15000000,297596,en,Dying of the Light,10.48009,4/12/2014,0,94,Released,Dying of the Light,4.5,118
0,299552,en,Born Of War,1.136568,5/12/2013,0,109,Released,Born Of War,4.1,7
5000000,11935,en,Capricorn One,11.095219,10/12/1977,0,123,Released,Capricorn One,6.4,131
0,113406,en,Should've Been Romeo,0.40703,28/04/2012,0,0,Released,Should've Been Romeo,0,0
0,447027,en,Running Forever,0.028756,27/10/2015,0,88,Released,Running Forever,0,0
5000000,290825,en,Yoga Hosers,8.618793,8/07/2016,0,88,Released,Yoga Hosers,4.7,102
0,361159,en,Navy Seals vs. Zombies,2.394613,8/10/2015,0,97,Released,Navy Seals vs. Zombies,3.5,36
0,12555,cs,Obsluhoval jsem anglického krále,2.387463,19/12/2006,0,120,Released,I Served the King of England,7,22
5000000,31175,de,Soul Kitchen,5.461487,9/09/2009,17872796,99,Released,Soul Kitchen,7.1,116
1000000,12498,en,Sling Blade,14.805264,30/08/1996,24475416,135,Released,Sling Blade,7.4,231
4798235,77949,en,The Awakening,25.30216,17/08/2011,209696,107,Released,The Awakening,6.3,458
4800000,1690,en,Hostel,38.83192,6/01/2005,80578934,94,Released,Hostel,5.7,887
0,8435,en,A Cock and Bull Story,3.500741,17/07/2005,0,94,Released,A Cock and Bull Story,6.2,43
5000000,64720,en,Take Shelter,19.807295,25/11/2011,3099314,120,Released,Take Shelter,7.1,471
0,49365,en,Lady in White,1.435742,22/04/1988,0,112,Released,Lady in White,6.3,25
0,11404,en,Driving Lessons,7.667888,30/04/2006,0,98,Released,Driving Lessons,6.3,47
5000000,300706,en,Let's Kill Ward's Wife,8.496364,23/12/2014,0,81,Released,Let's Kill Ward's Wife,5.5,76
4700000,16337,en,The Texas Chainsaw Massacre 2,9.617777,22/08/1986,8025872,101,Released,The Texas Chainsaw Massacre 2,5.9,139
4638783,11577,en,Pat Garrett & Billy the Kid,4.495256,23/05/1973,11000000,106,Released,Pat Garrett & Billy the Kid,7.2,65
4800000,77987,en,Only God Forgives,35.754865,30/05/2013,10337387,90,Released,Only God Forgives,5.6,862
0,40185,fr,Camping Sauvage,0.20323,13/10/2005,0,80,Released,Camping Sauvage,4.8,4
4,68202,en,Without Men,0.28076,29/06/2011,0,83,Released,Without Men,4.6,8
0,8981,en,Dear Frankie,3.11319,18/05/2004,0,105,Released,Dear Frankie,7,46
0,10914,en,All Hat,0.137535,11/09/2007,0,89,Released,All Hat,1,1
4600000,50848,fr,Le Nom des gens,6.368933,24/11/2010,0,100,Released,The Names of Love,7.3,93
4700000,166624,en,Treading Water,0.217538,13/09/2013,0,92,Released,Treading Water,5.6,6
4600000,10822,en,Savage Grace,3.531877,18/05/2007,0,97,Released,Savage Grace,5.7,60
0,10844,en,Out of the Blue,0.706355,12/10/2006,0,103,Released,Out of the Blue,5.9,18
4500000,9336,en,Police Academy,15.002502,22/03/1984,146198896,96,Released,Police Academy,6.5,602
4500000,5689,en,The Blue Lagoon,22.585384,5/07/1980,58853106,104,Released,The Blue Lagoon,5.8,408
6000000,712,en,Four Weddings and a Funeral,29.834065,9/03/1994,254700832,117,Released,Four Weddings and a Funeral,6.6,632
4500000,13342,en,Fast Times at Ridgemont High,20.403344,13/08/1982,27092880,90,Released,Fast Times at Ridgemont High,7,322
4500000,10339,en,Moby Dick,5.224593,27/06/1956,10400000,116,Released,Moby Dick,6.9,89
15000000,1429,en,25th Hour,30.196039,16/12/2002,13060843,135,Released,25th Hour,7.2,629
4500000,9303,en,Bound,15.359952,13/09/1996,7011317,108,Released,Bound,6.9,198
4500000,641,en,Requiem for a Dream,11.573034,27/10/2000,7390108,102,Released,Requiem for a Dream,7.9,2443
0,27686,en,State Fair,1.847822,29/08/1945,0,96,Released,State Fair,6.2,19
0,65749,es,"Tango, no me dejes nunca",0.425551,12/02/1998,0,115,Released,Tango,6.8,6
4500000,6106,en,Salvador,3.819796,23/04/1986,0,123,Released,Salvador,7,71
5000000,252680,en,Moms' Night Out,10.274542,25/03/2014,10429707,98,Released,Moms' Night Out,5.5,121
6000000,141,en,Donnie Darko,61.210016,18/01/2001,1270522,113,Released,Donnie Darko,7.7,3452
0,66607,en,Salvando al Soldado Perez,0.177356,18/03/2011,0,105,Released,Saving Private Perez,6.1,18
4500000,17139,nl,Karakter,0.011697,17/04/1997,0,122,Released,Character,7.7,25
2000000,12079,en,Spun,6.249262,1/06/2002,0,101,Released,Spun,6.6,132
4500000,39800,en,Life During Wartime,3.108881,10/10/2009,744816,97,Released,Life During Wartime,6.3,30
0,4550,ko,친절한 금자씨,17.074843,29/07/2005,23803308,115,Released,Sympathy for Lady Vengeance,7.4,356
0,62116,fr,"Nannerl, la soeur de Mozart",0.774442,9/06/2010,0,120,Released,Mozart's Sister,6.2,13
0,9991,en,Mean Machine,8.816995,26/12/2001,0,99,Released,Mean Machine,6,157
4500000,13807,cn,放‧逐,8.48639,6/09/2006,0,110,Released,Exiled,7,46
0,68818,en,Blackthorn,5.223096,31/08/2011,623528,98,Released,Blackthorn,6.6,73
0,12093,sv,Lilja 4-Ever,7.759215,23/08/2002,0,109,Released,Lilya 4-ever,7.7,139
4500000,36419,en,After.Life,14.570359,9/04/2010,3606395,104,Released,After.Life,5.4,251
0,281730,en,Fugly,0.371337,13/06/2014,0,134,Released,Fugly,5.3,2
3000000,510,en,One Flew Over the Cuckoo's Nest,127.525581,18/11/1975,108981275,133,Released,One Flew Over the Cuckoo's Nest,8.2,2919
4400000,362105,en,R.L. Stine's Monsterville: The Cabinet of Souls,3.898737,29/09/2015,0,85,Released,R.L. Stine's Monsterville: The Cabinet of Souls,6.9,35
0,10970,en,Silent Movie,7.315935,17/06/1976,0,86,Released,Silent Movie,6.7,78
4500000,375290,hi,Airlift,2.551559,22/01/2016,32000000,126,Released,Airlift,7.3,57
0,17663,en,Anne of Green Gables,8.772574,1/12/1985,0,199,Released,Anne of Green Gables,8.2,68
0,270938,en,Falcon Rising,6.988357,5/09/2014,0,103,Released,Falcon Rising,5.5,71
3730500,116613,en,The Sweeney,6.938854,11/09/2012,6294161,112,Released,The Sweeney,5.7,109
5000000,11826,en,Sexy Beast,11.21273,13/09/2000,0,89,Released,Sexy Beast,7,217
0,29920,sv,Snabba Cash,7.217328,15/01/2010,0,124,Released,Easy Money,6.5,63
8000000,1088,en,Whale Rider,12.439495,30/01/2003,41400000,101,Released,Whale Rider,7.1,111
3250000,26379,en,Paa,2.126139,4/12/2009,0,133,Released,Paa,6.6,19
0,34069,de,Cargo,10.142218,24/09/2009,0,120,Released,Cargo,5.9,140
4200000,10947,en,High School Musical,16.536374,20/01/2006,0,98,Released,High School Musical,6.1,1000
0,47452,en,Love and Death on Long Island,0.933891,1/01/1997,0,93,Released,Love and Death on Long Island,6.9,11
4200000,3040,ru,Ночной дозор,12.540624,27/06/2004,32000000,114,Released,Night Watch,6.3,210
3705538,11386,en,The Crying Game,8.839651,2/09/1992,62548947,112,Released,The Crying Game,6.9,176
4000000,10246,en,Porky's,12.891276,13/11/1981,125728258,94,Released,Porky's,6.1,183
4000000,29426,en,Survival of the Dead,10.789912,6/05/2010,0,90,Released,Survival of the Dead,4.6,116
114000,10331,en,Night of the Living Dead,25.666029,1/10/1968,30000000,96,Released,Night of the Living Dead,7.5,580
4000000,153,en,Lost in Translation,45.66662,31/08/2003,119723856,102,Released,Lost in Translation,7.3,1895
4000000,703,en,Annie Hall,35.892034,19/04/1977,38251425,93,Released,Annie Hall,7.8,1010
4000000,27191,en,The Greatest Show on Earth,8.988455,10/01/1952,36000000,152,Released,The Greatest Show on Earth,6.6,50
4000000,1365,en,Monster's Ball,14.042041,11/11/2001,44909486,111,Released,Monster's Ball,6.5,250
4000000,287424,en,Maggie,40.016306,8/05/2015,187112,95,Released,Maggie,5.2,593
3600000,451,en,Leaving Las Vegas,22.030517,27/10/1995,49800000,112,Released,Leaving Las Vegas,7.1,360
4500000,165864,en,Hansel and Gretel Get Baked,2.503612,19/02/2013,0,86,Released,Hansel and Gretel Get Baked,4.8,67
4000000,987,en,The Front Page,4.117968,1/12/1974,0,105,Released,The Front Page,6.9,68
4000000,241251,en,The Boy Next Door,24.161735,23/01/2015,52425855,91,Released,The Boy Next Door,4.1,1022
4000000,40494,en,Trapeze,1.379354,30/05/1956,14400000,105,Released,Trapeze,6.4,22
3500000,39781,en,The Kids Are All Right,15.338211,9/07/2010,34705850,106,Released,The Kids Are All Right,6.5,506
4000000,8337,en,They Live,29.852608,23/11/1988,13008928,94,Released,They Live,7.1,550
4000000,5925,en,The Great Escape,35.061467,20/06/1963,11744471,172,Released,The Great Escape,7.8,717
0,8357,en,What the #$*! Do We (K)now!?,7.288352,23/04/2004,10000000,109,Released,What the #$*! Do We (K)now!?,5.8,34
5000000,146203,en,The Last Exorcism Part II,10.605752,28/02/2013,15179302,88,Released,The Last Exorcism Part II,4.4,203
4000000,85350,en,Boyhood,43.40352,5/06/2014,44349000,164,Released,Boyhood,7.5,1971
4000000,512,en,Scoop,17.229537,27/07/2006,31584901,96,Released,Scoop,6.4,420
7000000,13408,en,The Wash,2.453459,16/11/2001,10229331,93,Released,The Wash,5.3,26
6000000,47816,en,3 Strikes,1.433692,1/03/2000,9000000,82,Released,3 Strikes,5.9,15
32000000,10744,en,The Cooler,9.976428,17/01/2003,0,101,Released,The Cooler,6.7,89
4000000,11536,en,The Misfits,2.930058,1/01/1961,8200000,124,Released,The Misfits,6.8,72
0,9782,en,The Night Listener,7.173059,12/02/2006,0,91,Released,The Night Listener,5.5,57
0,18713,en,The Jerky Boys,1.735462,3/02/1995,0,82,Released,The Jerky Boys,4.8,10
0,6537,es,El orfanato,29.071955,27/08/2007,44000000,105,Released,The Orphanage,7.1,633
0,184345,en,A Haunted House 2,18.428909,17/04/2014,0,87,Released,A Haunted House 2,5.4,346
4000000,1809,en,The Rules of Attraction,11.387335,11/10/2002,0,110,Released,The Rules of Attraction,6.3,168
4000000,2370,en,Topaz,5.975604,18/12/1969,6000000,143,Released,Topaz,6.1,77
4000000,9809,en,Let's Go to Prison,4.59841,17/11/2006,4630045,84,Released,Let's Go to Prison,5.5,69
4000000,5,en,Four Rooms,22.87623,9/12/1995,4300000,98,Released,Four Rooms,6.5,530
4000000,11013,en,Secretary,19.107285,11/01/2002,9304609,104,Released,Secretary,6.7,376
0,19153,en,The Real Cancun,0.456485,23/04/2003,0,96,Released,The Real Cancun,3.3,8
4000000,10132,en,Talk Radio,4.541908,21/12/1988,3468572,110,Released,Talk Radio,6.7,46
0,16448,en,Waiting for Guffman,4.348416,31/01/1996,0,84,Released,Waiting for Guffman,7.3,63
0,15122,en,Love Stinks,3.347885,10/09/1999,0,94,Released,Love Stinks,5.4,11
4000000,8141,en,You Kill Me,6.091951,9/02/2007,2426851,90,Released,You Kill Me,6.2,80
0,1546,en,Thumbsucker,4.757625,23/01/2005,1919197,96,Released,Thumbsucker,6.1,67
4000000,48572,en,Red State,12.062371,19/08/2011,1104682,88,Released,Red State,5.9,316
4000000,14517,en,Mirrormask,7.758188,25/01/2005,866999,101,Released,Mirrormask,6.6,102
4000000,89708,en,Samsara,12.781973,16/09/2011,0,102,Released,Samsara,8,167
0,27551,en,The Barbarians,1.631993,1/03/1987,0,87,Released,The Barbarians,5.1,8
0,64678,en,The Art of Getting By,12.690224,17/06/2011,1406224,83,Released,The Art of Getting By,6.5,415
0,309503,en,Zipper,8.516229,28/08/2015,0,103,Released,Zipper,5.5,58
0,14293,en,Poolhall Junkies,5.90259,7/06/2002,0,99,Released,Poolhall Junkies,6.5,25
4000000,15059,en,The Loss of Sexual Innocence,2.866934,29/04/1999,0,106,Released,The Loss of Sexual Innocence,5.2,9
0,103328,en,Holy Motors,9.140936,2/07/2012,641100,115,Released,Holy Motors,6.9,228
4000000,157847,en,Joe,22.987897,11/04/2014,2365467,118,Released,Joe,6.5,338
3000000,25719,en,Shooting Fish,1.204941,22/08/1997,302204,109,Released,Shooting Fish,7,23
1300000,48309,en,Prison,7.605291,4/03/1988,354704,102,Released,Prison,6.7,27
1500000,27723,en,Psycho Beach Party,2.855963,6/08/2000,0,95,Released,Psycho Beach Party,6,26
0,20468,en,The Big Tease,0.502396,1/01/1999,0,87,Released,The Big Tease,5.8,6
4000000,242575,en,"Guten Tag, Ramón",1.771584,18/10/2013,0,119,Released,"Guten Tag, Ramón",8.1,18
9500000,44945,en,Trust,21.230737,10/09/2010,120000,104,Released,Trust,6.6,307
0,29122,en,An Everlasting Piece,0.068246,22/12/2000,0,103,Released,An Everlasting Piece,6,1
0,125123,en,Among Giants,0.541652,24/06/1998,0,93,Released,Among Giants,4.5,2
16000000,111190,en,Adore,18.790221,3/04/2013,318982,100,Released,Adore,6.1,291
4000000,133575,en,The Velocity of Gary,0.409089,16/07/1999,0,100,Released,The Velocity of Gary,4.2,5
4000000,54580,es,Los lunes al sol,3.663108,27/09/2002,146402,113,Released,Mondays in the Sun,7.1,36
650000,52015,en,Stake Land,12.496261,30/09/2010,33245,98,Released,Stake Land,6.2,285
0,34941,en,The Last Time I Committed Suicide,0.596889,20/06/1997,0,92,Released,The Last Time I Committed Suicide,6.7,7
0,227975,pt,Praia do Futuro,2.611364,1/05/2014,0,106,Released,Futuro Beach,6.4,31
4000000,60422,en,Another Happy Day,3.238466,18/11/2011,355688,119,Released,Another Happy Day,6.2,37
4000000,81390,en,A Lonely Place to Die,8.30723,9/04/2011,25345000,99,Released,A Lonely Place to Die,6.2,157
0,10981,en,Nothing,3.408955,9/09/2003,0,90,Released,Nothing,5.8,38
0,225235,ru,Географ глобус пропил,1.876621,26/07/2013,4037782,120,Released,The Geographer Drank His Globe Away,7.3,23
0,14902,en,1776,1.807571,9/11/1972,0,142,Released,1776,7.1,20
0,121676,en,Inescapable,6.783053,14/09/2012,0,93,Released,Inescapable,5.2,13
3950000,22301,en,Hell's Angels,8.484123,15/11/1930,8000000,127,Released,Hell's Angels,6.1,19
4000000,20065,en,Purple Violets,0.936232,30/04/2007,0,103,Released,Purple Violets,5.7,9
4000000,257087,en,The Veil,12.822534,21/04/2016,0,93,Released,The Veil,4.5,118
0,46420,en,The Loved Ones,4.989985,13/09/2009,0,84,Released,The Loved Ones,6.6,207
4000000,114635,en,The Helpers,1.390659,27/10/2012,0,78,Released,The Helpers,4.1,8
4000000,158150,en,How to Fall in Love,1.923514,21/07/2012,0,0,Released,How to Fall in Love,5.2,20
0,251979,en,The Perfect Wave,4.118612,28/02/2014,0,113,Released,The Perfect Wave,4.4,21
3900000,874,en,A Man for All Seasons,9.541688,12/12/1966,28350000,120,Released,A Man for All Seasons,7.5,89
3800000,10774,en,Network,17.234745,1/11/1976,23689877,121,Released,Network,7.7,381
4000000,770,en,Gone with the Wind,48.98255,15/12/1939,400176459,238,Released,Gone with the Wind,7.7,970
0,266102,en,Desert Dancer,1.972668,3/07/2014,0,98,Released,Desert Dancer,6.5,18
3800000,29715,en,Major Dundee,3.490215,7/04/1965,14873,123,Released,Major Dundee,6.2,38
3768785,25209,en,Annie Get Your Gun,1.726175,17/05/1950,8000000,107,Released,Annie Get Your Gun,7.3,22
967686,37495,en,Four Lions,20.544999,7/05/2010,4270000,101,Released,Four Lions,7,423
0,29262,pt,Casa de Areia,0.389471,13/05/2005,0,115,Released,The House of Sand,6.7,9
3500000,34769,en,Defendor,8.45342,12/09/2009,44462,101,Released,Defendor,6.5,195
3700000,35032,en,The Pirate,0.90522,11/06/1948,2956000,102,Released,The Pirate,6.6,17
3800000,5178,en,The Good Heart,2.201678,11/09/2009,0,95,Released,The Good Heart,6,21
4000000,8618,en,The History Boys,3.771652,2/10/2006,13401952,109,Released,The History Boys,6.6,66
3600000,3116,en,Midnight Cowboy,21.119209,25/05/1969,44785053,113,Released,Midnight Cowboy,7.4,299
3500000,9427,en,The Full Monty,17.002623,13/08/1997,257850122,91,Released,The Full Monty,6.8,363
3500000,813,en,Airplane!,46.116885,2/07/1980,83453539,88,Released,Airplane!,7.1,1074
5000000,352978,en,Chain of Command,1.398981,30/08/2015,0,88,Released,Chain of Command,5.3,11
3500000,10634,en,Friday,25.5748,26/04/1995,28215918,91,Released,Friday,7,503
3500000,9516,en,Menace II Society,3.418871,26/05/1993,27900000,97,Released,Menace II Society,7.2,173
3500000,16288,en,Creepshow 2,10.729884,1/05/1987,14000000,92,Released,Creepshow 2,5.9,129
3716946,23330,en,The Ballad of Cable Hogue,2.676535,13/05/1970,5000000,121,Released,The Ballad of Cable Hogue,6.9,47
3500000,18900,en,In Cold Blood,7.821438,14/12/1967,13007551,134,Released,In Cold Blood,7.4,82
3500000,27029,en,The Nun's Story,3.281509,18/06/1959,12800000,149,Released,The Nun's Story,7.4,46
3500000,26268,en,Harper,2.938973,23/02/1966,12000000,121,Released,Harper,6.2,35
3500000,573,en,Frenzy,10.219942,25/05/1972,12600000,116,Released,Frenzy,7.1,158
3500000,310131,en,The Witch,50.319662,19/02/2016,40423945,92,Released,The Witch,6.3,1434
0,40505,en,I Got the Hook Up,0.593068,27/05/1998,0,93,Released,I Got the Hook Up,5.4,8
3500000,11363,en,She's the One,8.406025,26/08/1996,9482579,96,Released,She's the One,5.7,70
10000000,3033,en,Gods and Monsters,5.588652,21/01/1998,6451628,105,Released,Gods and Monsters,6.8,81
2000000,25376,es,El secreto de sus ojos,25.894065,13/08/2009,33965843,129,Released,The Secret in Their Eyes,7.8,626
0,22007,en,Train,3.280081,16/10/2008,0,94,Released,Train,4.8,36
3600000,765,en,Evil Dead II,35.674774,13/03/1987,5923044,84,Released,Evil Dead II,7.6,742
0,10615,en,Pootie Tang,3.115754,29/06/2001,0,81,Released,Pootie Tang,5.4,43
1000000,205321,en,Sharknado,20.466433,11/07/2013,0,86,Released,Sharknado,3.8,476
0,89540,es,La otra conquista,0.015597,1/04/1999,0,105,Released,The Other Conquest,5.4,4
3500000,46146,nb,Trolljegeren,12.982319,29/10/2010,4159678,103,Released,Troll Hunter,6.7,583
0,38007,en,Ira & Abby,0.595136,1/01/2006,0,104,Released,Ira & Abby,5.8,9
3500000,14256,en,Winter Passing,3.643608,7/02/2006,113783,98,Released,Winter Passing,6.7,28
3500000,540,en,D.E.B.S.,6.396936,21/01/2004,0,91,Released,D.E.B.S.,5.6,90
0,370464,en,The Masked Saint,0.909067,8/01/2016,0,111,Released,The Masked Saint,2.9,7
3500000,20055,en,The Betrayed,1.348114,27/09/2008,0,98,Released,The Betrayed,5.2,10
0,224569,en,Taxman,0.964802,16/09/1999,0,104,Released,Taxman,2,1
0,395766,en,The Secret,0.042346,29/04/2016,0,200,Released,The Secret,0,0
3500000,39303,en,2:13,1.271621,25/04/2009,0,96,Released,2:13,4.6,10
3500000,142061,en,"Batman: The Dark Knight Returns, Part 2",25.891466,18/01/2013,0,78,Released,"Batman: The Dark Knight Returns, Part 2",7.9,419
3500000,370662,en,Time to Choose,1.618138,4/09/2015,0,100,Released,Time to Choose,0,0
3500000,252360,en,In the Name of the King III,4.304341,27/12/2013,0,85,Released,In the Name of the King III,3.3,19
3500000,256740,en,Wicked Blood,3.158056,4/03/2014,0,92,Released,Wicked Blood,5.3,37
0,299145,en,Dawn Patrol,3.230779,5/06/2015,0,86,Released,Stranded,5,11
3440000,241766,en,Lords of London,1.913302,6/01/2014,0,90,Released,Lords of London,3.6,6
3400000,12535,en,High Anxiety,5.690619,25/12/1977,31063038,94,Released,High Anxiety,6.5,84
8000000,1667,fr,La Marche de l'empereur,17.537154,26/01/2005,127392239,80,Released,March of the Penguins,6.9,358
